,Unnamed: 0,FileName,XMin,XMax,YMin,YMax,ClassName
897,897,27801b00dbefaa6d.jpg,0.501875,0.684375,0.409944,0.559099,Vehicle registration plate
898,898,27801b00dbefaa6d.jpg,0.2525,0.92125,0.150094,0.855535,Car
899,899,279481434df283d9.jpg,0.179688,0.8445309999999999,0.1125,0.8575,Car
900,900,2799cab694b8824b.jpg,0.028125,0.94,0.024276,0.977591,Car
901,901,2799cab694b8824b.jpg,0.306875,0.68125,0.512605,0.616247,Vehicle registration plate
902,902,27d9dcb03b250df7.jpg,0.14766400000000002,0.947664,0.026525,0.994695,Car
903,903,27dc3d1dc6da29d9.jpg,0.793125,0.97,0.184167,0.313333,Car
904,904,27dc3d1dc6da29d9.jpg,0.01125,0.528125,0.1575,0.569167,Car
905,905,27dc3d1dc6da29d9.jpg,0.71125,0.95,0.265833,0.44,Car
906,906,27f6e4254d5a3535.jpg,0.869375,0.999375,0.5525,0.794167,Car
907,907,280039a7d9ed88d8.jpg,0.205625,0.456875,0.7560979999999999,0.897749,Car
908,908,280039a7d9ed88d8.jpg,0.443125,0.609375,0.7504689999999999,0.855535,Car
909,909,280039a7d9ed88d8.jpg,0.593125,0.725,0.7176359999999999,0.8330209999999999,Car
910,910,280039a7d9ed88d8.jpg,0.713125,0.806875,0.7176359999999999,0.8170729999999999,Car
911,911,282665589fabe52c.jpg,0.0,0.324859,0.3125,0.5475,Car
912,912,282665589fabe52c.jpg,0.5969869999999999,0.6873819999999999,0.3525,0.393125,Car
913,913,284dba33c25d3fee.jpg,0.720625,0.836875,0.6791739999999999,0.771107,Vehicle registration plate
914,914,284dba33c25d3fee.jpg,0.0,0.0825,0.175422,0.309568,Car
915,915,284dba33c25d3fee.jpg,0.063125,0.999375,0.168856,0.906191,Car
916,916,284dba33c25d3fee.jpg,0.32625,0.413125,0.084428,0.140713,Car
917,917,284dba33c25d3fee.jpg,0.39375,0.451875,0.130394,0.159475,Car
918,918,284dba33c25d3fee.jpg,0.453125,0.518125,0.115385,0.161351,Car
919,919,284dba33c25d3fee.jpg,0.604375,0.69,0.111632,0.15197,Car
920,920,2850c4eb6edad338.jpg,0.87,0.88875,0.635,0.651667,Vehicle registration plate
921,921,2850c4eb6edad338.jpg,0.0,0.1075,0.556667,0.685,Car
922,922,2850c4eb6edad338.jpg,0.0625,0.21375,0.578333,0.69,Car
923,923,2850c4eb6edad338.jpg,0.79,0.91875,0.571667,0.686667,Car
924,924,286552c03c56ba11.jpg,0.272667,0.407333,0.751328,0.97237,Car
925,925,286552c03c56ba11.jpg,0.425333,0.457333,0.761955,0.7906479999999999,Car
926,926,286552c03c56ba11.jpg,0.479333,0.526,0.761955,0.81084,Car
927,927,286552c03c56ba11.jpg,0.523333,0.615333,0.7577050000000001,0.8331559999999999,Car
928,928,286552c03c56ba11.jpg,0.6940000000000001,0.8079999999999999,0.75983,0.901169,Car
929,929,286552c03c56ba11.jpg,0.7773329999999999,0.9440000000000001,0.777896,0.914984,Car
930,930,287768345e9f683d.jpg,0.1125,0.14375,0.8664440000000001,0.901502,Car
931,931,287768345e9f683d.jpg,0.7275,0.875,0.8856430000000001,0.979132,Car
932,932,2884e7f49dbe8677.jpg,0.326875,0.5175,0.5075,0.59,Vehicle registration plate
933,933,2884e7f49dbe8677.jpg,0.151875,0.804375,0.139167,0.915833,Car
934,934,2884e7f49dbe8677.jpg,0.58625,0.648125,0.280833,0.339167,Car
935,935,2884e7f49dbe8677.jpg,0.79125,0.82875,0.305,0.345833,Car
936,936,2888ae195debc7d4.jpg,0.078125,0.999375,0.344796,0.888476,Car
937,937,2892bb61ab4d79c0.jpg,0.86,0.885,0.286875,0.30375,Vehicle registration plate
938,938,2892bb61ab4d79c0.jpg,0.843333,0.999167,0.23625,0.335625,Car
939,939,28aa41236483a096.jpg,0.004,0.042667,0.295,0.332,Car
940,940,28aa41236483a096.jpg,0.274667,0.298,0.287,0.299,Car
941,941,28aa41236483a096.jpg,0.440667,0.460667,0.28600000000000003,0.297,Car
942,942,28aa41236483a096.jpg,0.516,0.5946670000000001,0.336,0.384,Car
943,943,28ba3139f8363dc9.jpg,0.111875,0.925625,0.171667,0.725833,Vehicle registration plate
944,944,295ca1da5b9b42c8.jpg,0.320625,0.435,0.890833,1.0,Car
945,945,295ca1da5b9b42c8.jpg,0.0,0.036875,0.7325,0.794167,Car
946,946,295ca1da5b9b42c8.jpg,0.1725,0.28375,0.9275,0.999167,Car
947,947,296483c89579cd77.jpg,0.051562,0.273438,0.101562,0.384375,Vehicle registration plate
948,948,29940e47ad07fd03.jpg,0.0,0.039062,0.625,0.664583,Vehicle registration plate
949,949,29940e47ad07fd03.jpg,0.354688,0.417188,0.614583,0.65,Vehicle registration plate
950,950,299d4a73917b92e6.jpg,0.4,0.601875,0.5942350000000001,0.82816,Car
951,951,299d4a73917b92e6.jpg,0.500625,0.550625,0.7439020000000001,0.7716189999999999,Vehicle registration plate
952,952,299f5a0dd74a008c.jpg,0.355625,1.0,0.274674,1.0,Car
953,953,299f5a0dd74a008c.jpg,0.0,0.02875,0.389199,0.696462,Car
954,954,299f5a0dd74a008c.jpg,0.019375,0.588125,0.247672,0.998138,Car
955,955,29d4a1543ff5d6c0.jpg,0.022604,0.293852,0.391875,0.53,Vehicle registration plate
956,956,29d4a1543ff5d6c0.jpg,0.0,0.933996,0.168125,0.87875,Car
957,957,29f62a1895cf3f5a.jpg,0.040625,0.1375,0.483114,0.529081,Car
958,958,29f62a1895cf3f5a.jpg,0.151875,0.214375,0.483114,0.525328,Car
959,959,2a1d21453946fed7.jpg,0.109375,0.3875,0.344167,0.520833,Car
960,960,2a565728597f77d4.jpg,0.070625,0.94375,0.352444,0.800752,Car
961,961,2a565728597f77d4.jpg,0.344375,0.36,0.37594,0.390977,Car
962,962,2a565728597f77d4.jpg,0.585625,0.946875,0.3703010000000001,0.649436,Car
963,963,2a565728597f77d4.jpg,0.8325,0.999375,0.364662,0.616541,Car
964,964,2a796cf89547845d.jpg,0.432458,0.522514,0.458125,0.50625,Car
965,965,2a796cf89547845d.jpg,0.453096,0.8986870000000001,0.33,0.7625,Car
966,966,2a80c3a21da6411c.jpg,0.40375,0.43,0.6275,0.643333,Vehicle registration plate
967,967,2a80c3a21da6411c.jpg,0.545625,0.56125,0.589167,0.6,Vehicle registration plate
968,968,2a80c3a21da6411c.jpg,0.01125,0.151875,0.511667,0.6,Car
969,969,2a80c3a21da6411c.jpg,0.01375,0.39625,0.601667,0.989167,Car
970,970,2a80c3a21da6411c.jpg,0.304375,0.405,0.5225,0.608333,Car
971,971,2a80c3a21da6411c.jpg,0.515,0.586875,0.525833,0.616667,Car
972,972,2b26ef2328a055f6.jpg,0.0,0.946094,0.003125,0.904167,Car
973,973,2b7093044e579e8b.jpg,0.0,0.92,0.18703,0.9003760000000001,Car
974,974,2bb60e198b58847f.jpg,0.136875,0.18625,0.372694,0.406642,Vehicle registration plate
975,975,2bb60e198b58847f.jpg,0.225625,0.359375,0.736531,0.794834,Vehicle registration plate
976,976,2bc0efa1caf59970.jpg,0.158125,0.19375,0.943,0.963,Vehicle registration plate
977,977,2bc0efa1caf59970.jpg,0.0,0.400625,0.8420000000000001,0.9990000000000001,Car
978,978,2bc0efa1caf59970.jpg,0.6625,0.863125,0.8390000000000001,0.985,Car
979,979,2bc0efa1caf59970.jpg,0.8225,0.963125,0.833,0.946,Car
980,980,2be7fec54b43a742.jpg,0.210526,0.582707,0.302632,0.674812,Vehicle registration plate
981,981,2bf6dc6afce09185.jpg,0.028125,0.071875,0.626667,0.643333,Vehicle registration plate
982,982,2bf6dc6afce09185.jpg,0.78375,0.8175,0.6925,0.708333,Vehicle registration plate
983,983,2bf6dc6afce09185.jpg,0.0,0.104375,0.554167,0.715,Car
984,984,2bf6dc6afce09185.jpg,0.74625,0.86375,0.611667,0.7425,Car
985,985,2bf6dc6afce09185.jpg,0.835625,0.878125,0.618333,0.6925,Car
986,986,2c3e270361c60a22.jpg,0.429375,0.85375,0.42,0.773333,Car
987,987,2c3e270361c60a22.jpg,0.030625,0.0875,0.43,0.471667,Car
988,988,2c3e270361c60a22.jpg,0.0875,0.125,0.431667,0.471667,Car
989,989,2c3e270361c60a22.jpg,0.28,0.285625,0.431667,0.454167,Car
990,990,2c3e270361c60a22.jpg,0.291875,0.301875,0.433333,0.450833,Car
991,991,2c3e270361c60a22.jpg,0.31375,0.34875,0.428333,0.471667,Car
992,992,2c3e270361c60a22.jpg,0.334375,0.406875,0.43,0.523333,Car
993,993,2c3e270361c60a22.jpg,0.366875,0.5075,0.421667,0.583333,Car
994,994,2c3e270361c60a22.jpg,0.565625,0.6625,0.400833,0.450833,Car
995,995,2c3e270361c60a22.jpg,0.66125,0.745,0.423333,0.4975,Car
996,996,2c3e270361c60a22.jpg,0.73375,0.806875,0.436667,0.496667,Car
997,997,2c3e270361c60a22.jpg,0.793125,0.855,0.438333,0.495,Car
998,998,2c426b23ccd7dd7f.jpg,0.0,0.235625,0.777778,0.999058,Car
999,999,2c426b23ccd7dd7f.jpg,0.401875,0.72625,0.7203390000000001,0.963277,Car
1000,1000,2c4b6fee1a8dc782.jpg,0.684375,0.723125,0.586667,0.627778,Vehicle registration plate
1001,1001,2c4b6fee1a8dc782.jpg,0.029375,0.036875,0.472222,0.482222,Car
1002,1002,2c4b6fee1a8dc782.jpg,0.036875,0.045625,0.472222,0.482222,Car
1003,1003,2c4b6fee1a8dc782.jpg,0.088125,0.091875,0.474444,0.482222,Car
1004,1004,2c4b6fee1a8dc782.jpg,0.091875,0.105,0.474444,0.486667,Car
1005,1005,2c4b6fee1a8dc782.jpg,0.194375,0.25375,0.4355560000000001,0.478889,Car
1006,1006,2c4b6fee1a8dc782.jpg,0.42125,0.77375,0.355556,0.69,Car
1007,1007,2c75228218b9f9c5.jpg,0.235938,0.35,0.510613,0.626179,Vehicle registration plate
1008,1008,2c75228218b9f9c5.jpg,0.053125,0.102344,0.291274,0.339623,Vehicle registration plate
1009,1009,2c75228218b9f9c5.jpg,0.0,0.448438,0.122642,0.5801890000000001,Car
1010,1010,2c75228218b9f9c5.jpg,0.075,0.923437,0.183962,0.909198,Car
1011,1011,2cc32a335f698db0.jpg,0.705625,0.72875,0.5375,0.556667,Vehicle registration plate
1012,1012,2cc32a335f698db0.jpg,0.9325,0.954375,0.550833,0.5675,Vehicle registration plate
1013,1013,2cc32a335f698db0.jpg,0.16625,0.221875,0.434167,0.500833,Car
1014,1014,2cc32a335f698db0.jpg,0.245,0.28125,0.4425,0.4925,Car
1015,1015,2cc32a335f698db0.jpg,0.273125,0.335625,0.4375,0.511667,Car
1016,1016,2cc32a335f698db0.jpg,0.799375,0.9875,0.476667,0.633333,Car
1017,1017,2cd2883003fc667d.jpg,0.073125,0.1975,0.3275,0.435833,Car
1018,1018,2cd2883003fc667d.jpg,0.254375,0.40125,0.294167,0.4525,Car
1019,1019,2cd2883003fc667d.jpg,0.52,0.850625,0.285833,0.476667,Car
1020,1020,2cd2883003fc667d.jpg,0.851875,0.999375,0.271667,0.490833,Car
1021,1021,2d449b21fecdc25b.jpg,0.102845,0.376368,0.628009,0.898249,Car
1022,1022,2d84ece14ffdde79.jpg,0.38,0.430625,0.6075,0.645833,Vehicle registration plate
1023,1023,2d84ece14ffdde79.jpg,0.26625,0.655,0.3375,0.785,Car
1024,1024,2d84ece14ffdde79.jpg,0.81125,0.951875,0.480833,0.544167,Car
1025,1025,2e0d5f519f82294b.jpg,0.79,0.936875,0.658333,0.703333,Vehicle registration plate
1026,1026,2e0d5f519f82294b.jpg,0.626875,0.999375,0.4825,0.940833,Car
1027,1027,2e22eee2a3c68f7e.jpg,0.0,0.999375,0.4275,0.700833,Car
1028,1028,2e22eee2a3c68f7e.jpg,0.09375,0.146875,0.325,0.483333,Car
1029,1029,2e22eee2a3c68f7e.jpg,0.16875,0.235,0.38,0.420833,Car
1030,1030,2e22eee2a3c68f7e.jpg,0.17,0.235,0.359167,0.393333,Car
1031,1031,2e22eee2a3c68f7e.jpg,0.264375,0.306875,0.386667,0.4075,Car
1032,1032,2e22eee2a3c68f7e.jpg,0.28,0.31875,0.405833,0.43,Car
1033,1033,2e22eee2a3c68f7e.jpg,0.331875,0.414375,0.405833,0.43,Car
1034,1034,2e22eee2a3c68f7e.jpg,0.62375,0.644375,0.350833,0.386667,Car
1035,1035,2e22eee2a3c68f7e.jpg,0.769375,0.795,0.194167,0.276667,Car
1036,1036,2e22eee2a3c68f7e.jpg,0.909375,0.948125,0.5025,0.586667,Car
1037,1037,2e22eee2a3c68f7e.jpg,0.921875,0.930625,0.420833,0.44,Car
1038,1038,2e8448f82d5f436b.jpg,0.039375,0.925,0.242964,0.801126,Car
1039,1039,2e8448f82d5f436b.jpg,0.1,0.22625,0.6491560000000001,0.70075,Vehicle registration plate
1040,1040,2e8448f82d5f436b.jpg,0.0,0.365,0.297373,0.737336,Car
1041,1041,2e8448f82d5f436b.jpg,0.885,0.999375,0.314259,0.668856,Car
1042,1042,2e893e0c6aaefa86.jpg,0.0,0.315,0.6075,0.91,Car
1043,1043,2e893e0c6aaefa86.jpg,0.005,0.08,0.75,0.79,Vehicle registration plate
1044,1044,2e90e0ba76894878.jpg,0.350906,0.596376,0.70125,0.76375,Vehicle registration plate
1045,1045,2e90e0ba76894878.jpg,0.073311,0.914333,0.16,0.793125,Car
1046,1046,2ecbb9e4696d0d35.jpg,0.155,0.7525,0.201667,0.640833,Vehicle registration plate
1047,1047,2ee692216c2e370a.jpg,0.125763,0.152625,0.32899,0.379479,Car
1048,1048,2ee692216c2e370a.jpg,0.617827,0.664225,0.258958,0.420195,Car
1049,1049,2ee692216c2e370a.jpg,0.649573,0.74359,0.26710100000000003,0.420195,Car
1050,1050,2ee692216c2e370a.jpg,0.665446,0.971917,0.278502,0.460912,Car
1051,1051,2f2513e641eed75c.jpg,0.53375,0.565,0.771667,0.791667,Vehicle registration plate
1052,1052,2f2513e641eed75c.jpg,0.61375,0.669375,0.675,0.731667,Car
1053,1053,2f6f6e862600792d.jpg,0.395,0.504167,0.754375,0.77125,Vehicle registration plate
1054,1054,2f7a3b7c202d7805.jpg,0.03625,0.96125,0.042639,0.960579,Car
1055,1055,2f7a3b7c202d7805.jpg,0.199375,0.360625,0.698311,0.8053100000000001,Vehicle registration plate
1056,1056,2f7a3b7c202d7805.jpg,0.0,0.23,0.0,0.761062,Car
1057,1057,2f7a3b7c202d7805.jpg,0.96,0.999375,0.168946,0.461786,Car
1058,1058,2f8e9c1d3c2d3b76.jpg,0.0,0.075625,0.786667,0.885,Car
1059,1059,2f8e9c1d3c2d3b76.jpg,0.035625,0.0925,0.781667,0.860833,Car
1060,1060,2f8e9c1d3c2d3b76.jpg,0.225625,0.646875,0.7575,0.864167,Car
1061,1061,2f8e9c1d3c2d3b76.jpg,0.6625,0.798125,0.749167,0.818333,Car
1062,1062,2f8e9c1d3c2d3b76.jpg,0.696875,0.889375,0.745833,0.83,Car
1063,1063,2f8e9c1d3c2d3b76.jpg,0.874375,0.9875,0.725,0.799167,Car
1064,1064,2fa0a2905a77319e.jpg,0.666875,0.68125,0.435,0.446667,Vehicle registration plate
1065,1065,2fa0a2905a77319e.jpg,0.858125,0.999375,0.831667,0.921667,Vehicle registration plate
1066,1066,2fc6577919a86328.jpg,0.078125,0.9325,0.0,1.0,Car
1067,1067,2fc6577919a86328.jpg,0.0,0.11125,0.051789,0.290019,Car
1068,1068,2fc6577919a86328.jpg,0.06875,0.391875,0.096987,0.334275,Car
1069,1069,2fc6577919a86328.jpg,0.6675,0.808125,0.090395,0.181733,Car
1070,1070,303fbe09f47082fa.jpg,0.34625,0.671875,0.424066,0.525311,Vehicle registration plate
1071,1071,303fbe09f47082fa.jpg,0.00875,0.993125,0.00249,0.787552,Car
1072,1072,30b99ba33a4a4be0.jpg,0.32,0.3475,0.663333,0.685833,Vehicle registration plate
1073,1073,30b99ba33a4a4be0.jpg,0.268125,0.494375,0.57,0.771667,Car
1074,1074,30b99ba33a4a4be0.jpg,0.49125,0.506875,0.58,0.6025,Car
1075,1075,30b99ba33a4a4be0.jpg,0.501875,0.5275,0.58,0.6075,Car
1076,1076,30b99ba33a4a4be0.jpg,0.506875,0.5275,0.586667,0.6125,Car
1077,1077,30b99ba33a4a4be0.jpg,0.5325,0.543125,0.585,0.5966670000000001,Car
1078,1078,30b99ba33a4a4be0.jpg,0.56,0.588125,0.586667,0.619167,Car
1079,1079,30b99ba33a4a4be0.jpg,0.591875,0.621875,0.578333,0.654167,Car
1080,1080,30bdfc7e70793f4b.jpg,0.295,0.703125,0.550833,0.975,Car
1081,1081,30bdfc7e70793f4b.jpg,0.46,0.53875,0.764167,0.816667,Vehicle registration plate
1082,1082,30bdfc7e70793f4b.jpg,0.271875,0.33625,0.669167,0.729167,Car
1083,1083,30e316f09d7cea24.jpg,0.11125,0.176875,0.800188,0.8911819999999999,Vehicle registration plate
1084,1084,30e316f09d7cea24.jpg,0.858125,0.895,0.451219,0.469981,Vehicle registration plate
1085,1085,30e316f09d7cea24.jpg,0.07125,0.855625,0.137899,0.9803,Car
1086,1086,30e316f09d7cea24.jpg,0.836875,0.999375,0.319887,0.510319,Car
1087,1087,30ec3746e7b84ad3.jpg,0.033125,0.968125,0.189493,0.910882,Car
1088,1088,315bdc143b097bdb.jpg,0.180625,0.2325,0.416667,0.434167,Vehicle registration plate
1089,1089,315bdc143b097bdb.jpg,0.57375,0.62625,0.45,0.475833,Vehicle registration plate
1090,1090,315bdc143b097bdb.jpg,0.121875,0.28875,0.345,0.535833,Car
1091,1091,315bdc143b097bdb.jpg,0.26375,0.3025,0.370833,0.44,Car
1092,1092,315bdc143b097bdb.jpg,0.279375,0.350625,0.364167,0.480833,Car
1093,1093,315bdc143b097bdb.jpg,0.314375,0.436875,0.360833,0.530833,Car
1094,1094,315bdc143b097bdb.jpg,0.386875,0.6775,0.343333,0.591667,Car
1095,1095,315bdc143b097bdb.jpg,0.56875,0.999375,0.3175,0.8425,Car
1096,1096,323c814600843d4c.jpg,0.045763,0.31016900000000003,0.893,0.975,Car
1097,1097,323c814600843d4c.jpg,0.835593,0.981356,0.898,0.9470000000000001,Car
1098,1098,323c814600843d4c.jpg,0.937288,0.998305,0.888,0.929,Car
1099,1099,32e429d991a767ec.jpg,0.0,0.131148,0.505495,0.7296699999999999,Car
1100,1100,32f14e8a0df12488.jpg,0.0,0.011875,0.288931,0.300188,Vehicle registration plate
1101,1101,32f14e8a0df12488.jpg,0.683125,0.741875,0.617261,0.6904319999999999,Vehicle registration plate
1102,1102,32f14e8a0df12488.jpg,0.876875,0.919375,0.325516,0.362101,Vehicle registration plate
1103,1103,32f14e8a0df12488.jpg,0.983125,0.998125,0.322702,0.340525,Vehicle registration plate
1104,1104,32f14e8a0df12488.jpg,0.0,0.056875,0.205441,0.330206,Car
1105,1105,32f14e8a0df12488.jpg,0.09375,0.999375,0.157598,0.786116,Car
1106,1106,32f45a7faa6858ab.jpg,0.110625,0.738125,0.0,0.422932,Car
1107,1107,330ebbcdf6c99630.jpg,0.0075,0.876875,0.4375,0.9,Car
1108,1108,330ebbcdf6c99630.jpg,0.0,0.250625,0.42,0.523333,Car
1109,1109,330ebbcdf6c99630.jpg,0.651875,0.82625,0.4075,0.515,Car
1110,1110,330ebbcdf6c99630.jpg,0.754375,0.9375,0.4025,0.533333,Car
1111,1111,330ebbcdf6c99630.jpg,0.90375,0.999375,0.418333,0.5525,Car
1112,1112,330ebbcdf6c99630.jpg,0.94375,0.999375,0.4025,0.4425,Car
1113,1113,330ebbcdf6c99630.jpg,0.954375,0.999375,0.654167,0.860833,Car
1114,1114,3318c02048a57d79.jpg,0.84375,0.999375,0.334167,0.606667,Car
1115,1115,3325b3fb66856221.jpg,0.02375,0.051875,0.181667,0.2075,Car
1116,1116,3325b3fb66856221.jpg,0.078125,0.14375,0.17083299999999998,0.233333,Car
1117,1117,3325b3fb66856221.jpg,0.11,0.9875,0.114167,0.999167,Car
1118,1118,3325b3fb66856221.jpg,0.156875,0.1875,0.178333,0.23,Car
1119,1119,3325b3fb66856221.jpg,0.161875,0.36625,0.1625,0.283333,Car
1120,1120,3325b3fb66856221.jpg,0.64625,0.8,0.143333,0.196667,Car
1121,1121,3325b3fb66856221.jpg,0.819375,0.999375,0.13,0.243333,Car
1122,1122,3325b3fb66856221.jpg,0.966875,0.999375,0.135,0.17083299999999998,Car
1123,1123,33805fa0841d748d.jpg,0.25375,0.266875,0.535833,0.548333,Car
1124,1124,33805fa0841d748d.jpg,0.268125,0.345625,0.551667,0.6375,Car
1125,1125,33805fa0841d748d.jpg,0.340625,0.83125,0.585833,0.999167,Car
1126,1126,33a533273f96bf0e.jpg,0.105,0.14625,0.69,0.728333,Vehicle registration plate
1127,1127,34102df9855e1655.jpg,0.06,0.0975,0.88625,0.91,Vehicle registration plate
1128,1128,34102df9855e1655.jpg,0.0,0.149375,0.760625,0.955625,Car
1129,1129,34102df9855e1655.jpg,0.66,0.999375,0.713125,0.933125,Car
1130,1130,34668c8d715c4944.jpg,0.070625,0.323125,0.260583,0.469426,Car
1131,1131,34668c8d715c4944.jpg,0.170625,0.279375,0.530574,0.669802,Car
1132,1132,34668c8d715c4944.jpg,0.18625,0.320625,0.66604,0.8833489999999999,Car
1133,1133,34668c8d715c4944.jpg,0.35625,0.45375,0.476952,0.600188,Car
1134,1134,34668c8d715c4944.jpg,0.730625,0.879375,0.881468,0.993415,Car
1135,1135,34728f52ef4e3a1a.jpg,0.760625,0.875625,0.4382720000000001,0.52963,Vehicle registration plate
1136,1136,34728f52ef4e3a1a.jpg,0.051875,0.999375,0.039506,0.935802,Car
1137,1137,34965c8dac1e55df.jpg,0.132812,0.182812,0.620833,0.64375,Vehicle registration plate
1138,1138,34965c8dac1e55df.jpg,0.404687,0.4625,0.589583,0.620833,Vehicle registration plate
1139,1139,34965c8dac1e55df.jpg,0.0,0.070312,0.533333,0.641667,Car
1140,1140,34965c8dac1e55df.jpg,0.0,0.998438,0.0,0.997917,Car
1141,1141,34965c8dac1e55df.jpg,0.0,0.998438,0.679167,0.997917,Car
1142,1142,34965c8dac1e55df.jpg,0.084375,0.29375,0.51875,0.75,Car
1143,1143,34965c8dac1e55df.jpg,0.340625,0.535937,0.497917,0.727083,Car
1144,1144,34965c8dac1e55df.jpg,0.495313,0.545313,0.508333,0.614583,Car
1145,1145,34965c8dac1e55df.jpg,0.526563,0.6,0.502083,0.589583,Car
1146,1146,34965c8dac1e55df.jpg,0.695312,0.776563,0.464583,0.529167,Car
1147,1147,34c9b00f0766893a.jpg,0.682813,0.996875,0.25117399999999995,0.706573,Car
1148,1148,34c9b00f0766893a.jpg,0.707812,0.732813,0.420188,0.457746,Vehicle registration plate
1149,1149,34ef818e79674b51.jpg,0.0175,0.189375,0.765,0.955,Car
1150,1150,34ef818e79674b51.jpg,0.13125,0.149375,0.849167,0.8625,Vehicle registration plate
1151,1151,34ef818e79674b51.jpg,0.0,0.04875,0.7775,0.999167,Car
1152,1152,34ef818e79674b51.jpg,0.1725,0.458125,0.789167,0.9475,Car
1153,1153,34ef818e79674b51.jpg,0.498125,0.883125,0.82,0.999167,Car
1154,1154,34fe9915e0393e1e.jpg,0.160625,0.719375,0.200188,0.8251879999999999,Car
1155,1155,352fc4ef1c03d988.jpg,0.005625,0.051875,0.661667,0.720833,Vehicle registration plate
1156,1156,352fc4ef1c03d988.jpg,0.874375,0.895,0.521667,0.543333,Vehicle registration plate
1157,1157,352fc4ef1c03d988.jpg,0.0,0.04875,0.5341670000000001,0.864167,Car
1158,1158,352fc4ef1c03d988.jpg,0.285,0.490625,0.3825,0.589167,Car
1159,1159,352fc4ef1c03d988.jpg,0.613125,0.98125,0.375,0.6075,Car
1160,1160,3548ae16b614c141.jpg,0.163125,0.4325,0.575047,0.733584,Car
1161,1161,35494aec285bb162.jpg,0.26875,0.440625,0.335,0.44,Car
1162,1162,35494aec285bb162.jpg,0.0025,0.31375,0.3475,0.478333,Car
1163,1163,35494aec285bb162.jpg,0.74875,0.999375,0.344167,0.439167,Car
1164,1164,354dabd7d5b0f3ce.jpg,0.21125,0.228125,0.603399,0.6222850000000001,Vehicle registration plate
1165,1165,354dabd7d5b0f3ce.jpg,0.92375,0.954375,0.796978,0.831917,Vehicle registration plate
1166,1166,3592ef943894df86.jpg,0.046875,0.143125,0.5175,0.576667,Vehicle registration plate
1167,1167,3592ef943894df86.jpg,0.0,0.201875,0.345,0.756667,Car
1168,1168,35b23a7d0c4063d3.jpg,0.128125,0.999375,0.399625,0.652908,Car
1169,1169,35dbf4899d81778a.jpg,0.0,0.14,0.054032,0.513716,Car
1170,1170,35f566216300a107.jpg,0.18625,0.291875,0.403333,0.505,Vehicle registration plate
1171,1171,35f566216300a107.jpg,0.0,0.150625,0.206667,0.366667,Car
1172,1172,35f566216300a107.jpg,0.088125,0.8325,0.145,0.718333,Car
1173,1173,35f566216300a107.jpg,0.814375,0.851875,0.169167,0.215,Car
1174,1174,362373a86934dd4f.jpg,0.551875,0.934375,0.257212,0.668269,Car
1175,1175,362373a86934dd4f.jpg,0.220625,0.265625,0.395433,0.4375,Vehicle registration plate
1176,1176,362373a86934dd4f.jpg,0.808125,0.85125,0.461538,0.510817,Vehicle registration plate
1177,1177,362373a86934dd4f.jpg,0.0,0.111875,0.25601,0.563702,Car
1178,1178,362373a86934dd4f.jpg,0.001875,0.999375,0.716346,0.998798,Car
1179,1179,362373a86934dd4f.jpg,0.14,0.351875,0.248798,0.561298,Car
1180,1180,362373a86934dd4f.jpg,0.151875,0.23375,0.229567,0.359375,Car
1181,1181,362373a86934dd4f.jpg,0.32375,0.348125,0.28125,0.352163,Car
1182,1182,362373a86934dd4f.jpg,0.363125,0.38875,0.248798,0.300481,Car
1183,1183,362373a86934dd4f.jpg,0.3875,0.435,0.231971,0.325721,Car
1184,1184,362373a86934dd4f.jpg,0.42625,0.49,0.263221,0.352163,Car
1185,1185,362373a86934dd4f.jpg,0.503125,0.658125,0.231971,0.475962,Car
1186,1186,362a0fbb2a933887.jpg,0.225,0.775,0.516886,0.806754,Vehicle registration plate
1187,1187,362a0fbb2a933887.jpg,0.0,0.9975,0.001876,0.992495,Car
1188,1188,36346d1871cf6644.jpg,0.761875,0.85375,0.450221,0.556416,Car
1189,1189,363b6bcd376a06d6.jpg,0.255,0.671875,0.201317,0.521167,Car
1190,1190,363b6bcd376a06d6.jpg,0.4525,0.985625,0.301035,0.752587,Car
1191,1191,366fa19e92ca313a.jpg,0.086875,0.09875,0.857411,0.8789870000000001,Vehicle registration plate
1192,1192,366fa19e92ca313a.jpg,0.023125,0.126875,0.802064,0.901501,Car
1193,1193,366fa19e92ca313a.jpg,0.791875,0.889375,0.772983,0.8677299999999999,Car
1194,1194,36d2aeae54648117.jpg,0.023125,0.0925,0.421015,0.462473,Vehicle registration plate
1195,1195,36d2aeae54648117.jpg,0.7025,0.8325,0.6140100000000001,0.691208,Vehicle registration plate
1196,1196,36d2aeae54648117.jpg,0.09625,0.926875,0.234453,0.950679,Car
1197,1197,36d2aeae54648117.jpg,0.17125,0.36625,0.323803,0.477484,Car
1198,1198,36d2aeae54648117.jpg,0.3725,0.53125,0.33881300000000003,0.373124,Car
1199,1199,36d2aeae54648117.jpg,0.73375,0.999375,0.352395,0.559685,Car
1200,1200,36edd4961f695fcc.jpg,0.010625,0.64375,0.579737,0.893058,Car
1201,1201,3700e54c87ee5a19.jpg,0.060938,0.21875,0.854167,0.989583,Car
1202,1202,3700e54c87ee5a19.jpg,0.207813,0.365625,0.816667,0.860417,Car
1203,1203,3700e54c87ee5a19.jpg,0.382812,0.5375,0.85625,0.966667,Car
1204,1204,3700e54c87ee5a19.jpg,0.6375,0.8234379999999999,0.858333,0.997917,Car
